i·le·gí·ti·mo,"nome masculino",i.le.ʒˈi.tʃi.mʊ
i·le·gí·vel,adjetivo,i.le.ʒˈi.vew
i·le·so,adjetivo,i.lˈɛ.zʊ
i·le·tra·do,adjetivo,i.le.tɾˈa.dʊ
i·le·tra·do,"nome masculino",i.le.tɾˈa.dʊ
i·le·tris·mo,"nome masculino",i.le.tɾˈiz.mʊ
i·lha,"nome feminino",ˈi.ʎə
i·lha·do,adjetivo,i.ʎˈa.dʊ
i·lhar,verbo,i.ʎˈa
i·lhar·ga,"nome feminino",i.ʎˈaɾ.gə
i·lha·ven·se,"nome masculino","i.ʎa.vˈẽj.si ou i.ʎa.vˈẽj.si"
i·lha·ven·se,adjetivo,i.ʎa.vˈẽj.si
i·lhéu,adjetivo,i.ʎˈɛw
i·lhéu,"nome masculino",i.ʎˈɛw
i·lho·ta,"nome feminino",i.ʎˈɔ.tə
i·lho·te,"nome masculino",i.ʎˈɔ.tʃi
i·lí·a·da,"nome feminino",i.lˈi.a.də
i·li·ba·ção,"nome feminino",i.li.ba.sˈə̃w
i·li·ba·do,adjetivo,i.li.bˈa.dʊ
i·li·bar,verbo,i.li.bˈa
i·li·be·ral,adjetivo,i.li.be.ɾˈaw
i·li·be·ra·lis·mo,"nome masculino",i.li.be.ɾa.lˈiz.mʊ
i·li·ci·ta·men·te,advérbio,i.li.si.ta.mˈẽj.tʃi
i·lí·ci·to,adjetivo,i.lˈi.si.tʊ
i·li·ci·tu·de,"nome feminino",i.li.si.tˈu.dʒi
i·li·dir,verbo,i.li.dʒˈi
i·li·mi·ta·ção,"nome feminino",i.li.mi.ta.sˈə̃w
i·li·mi·ta·da·men·te,advérbio,i.li.mi.ta.da.mˈẽj.tʃi
i·li·mi·ta·do,adjetivo,i.li.mi.tˈa.dʊ
i·lí·qui·do,adjetivo,i.lˈi.ki.dʊ
i·li·te·ra·ci·a,"nome feminino",i.li.te.ɾa.sˈi.jə
il·me·ni·te,"nome feminino",iw.me.nˈi.tʃi
i·lo·gi·ca·men·te,advérbio,i.lɔ.ʒi.ka.mˈẽj.tʃi
i·ló·gi·co,adjetivo,i.lˈɔ.ʒi.kʊ
i·lu·di·do,adjetivo,i.lu.dʒˈi.dʊ
i·lu·dir,verbo,i.lu.dʒˈi
i·lu·mi·na·ção,"nome feminino",i.lu.mi.na.sˈə̃w
i·lu·mi·na·da,"nome feminino",i.lu.mi.nˈa.də
i·lu·mi·na·do,"nome masculino",i.lu.mi.nˈa.dʊ
i·lu·mi·na·do,adjetivo,i.lu.mi.nˈa.dʊ
i·lu·mi·na·dor,adjetivo,i.lu.mi.na.dˈoɾ
i·lu·mi·na·dor,"nome masculino",i.lu.mi.na.dˈoɾ
i·lu·mi·nan·te,adjetivo,i.lu.mi.nˈə̃.tʃi
i·lu·mi·nar,verbo,i.lu.mi.nˈa
i·lu·mi·nis·mo,"nome masculino",i.lu.mi.nˈiz.mʊ
i·lu·mi·nis·ta,"nome masculino",i.lu.mi.nˈis.tə
i·lu·mi·nis·ta,adjetivo,i.lu.mi.nˈis.tə
i·lu·mi·nis·ta,"nome feminino",i.lu.mi.nˈis.tə
i·lu·mi·nu·ra,"nome feminino",i.lu.mi.nˈu.ɾə
i·lu·são,"nome feminino",i.lu.zˈə̃w
i·lu·si·o·nis·mo,"nome masculino",i.lu.zi.o.nˈiz.mʊ
i·lu·si·o·nis·ta,"nome masculino",i.lu.zi.o.nˈis.tə
i·lu·si·o·nis·ta,"nome feminino",i.lu.zi.o.nˈis.tə
i·lu·so·ri·a·men·te,advérbio,i.lu.zɔ.ɾja.mˈẽj.tʃi
"i·lu·só·ri· o",adjetivo,i.lu.zˈɔ.ɾjʊ
i·lus·tra·ção,"nome feminino",i.lus.tɾa.sˈə̃w
i·lus·tra·do,adjetivo,i.lus.tɾˈa.dʊ
i·lus·tra·dor,adjetivo,i.lus.tɾa.dˈoɾ
i·lus·tra·dor,"nome masculino",i.lus.tɾa.dˈoɾ
i·lus·tra·do·ra,"nome feminino",i.lus.tɾa.dˈo.ɾə
i·lus·trar,verbo,i.lus.tɾˈa
i·lus·tra·ti·va·men·te,advérbio,i.lus.tɾa.tʃi.va.mˈẽj.tʃi
i·lus·tra·ti·vi·da·de,"nome feminino",i.lus.tɾa.tʃi.vi.dˈa.dʒi
i·lus·tra·ti·vo,adjetivo,i.lus.tɾa.tʃˈi.vʊ
i·lus·tre,adjetivo,i.lˈus.tɾi
i·lus·trís·si·mo,adjetivo,i.lus.tɾˈi.si.mʊ
i·mã,"nome masculino",i.mˈə̃
i·ma·cu·la·do,adjetivo,i.ma.ku.lˈa.dʊ
i·ma·gem,"nome feminino",i.mˈa.ʒeɲ
i·ma·gé·ti·ca,"nome feminino",i.ma.ʒˈɛ.tʃi.kə
i·ma·ge·ti·ca·men·te,advérbio,i.ma.ʒɛ.tʃi.ka.mˈẽj.tʃi
