ma·du·re·za,"nome feminino",ma.du.ɾˈe.zə
ma·du·ro,adjetivo,ma.dˈu.ɾʊ
ma·du·ro,"nome masculino",ma.dˈu.ɾʊ
mãe,"nome feminino",mˈɐ̃j
"mãe-pá·tri· a","nome feminino",mˌɐ̃j.pˈa.tɾjə
ma·es·to·so,adjetivo,ma.es.tˈɔ.zʊ
ma·es·tri·a,"nome feminino",ma.es.tɾˈi.jə
ma·es·tri·na,"nome feminino",ma.ɛs.tɾˈi.nə
ma·es·tro,"nome masculino",ma.ˈɛs.tɾʊ
ma·es·tro-ti·tu·lar,"nome masculino",ma.ˌɛs.tɾʊ.tʃi.tu.lˈaɾ
mãe·zi·nha,"nome feminino",mˈɐ̃j.zˈi.ɲə
ma·far·ri·co,"nome masculino",ma.fa.xˈi.kʊ
ma·far·ri·co,adjetivo,ma.fa.xˈi.kʊ
"má·fi· a","nome feminino",mˈa.fjə
ma·fi·ar,verbo,ma.fjˈa
ma·fi·o·sa,"nome feminino",ma.fi.ˈɔ.zə
ma·fi·o·so,"nome masculino",ma.fi.ˈo.zʊ
ma·fi·o·so,adjetivo,ma.fi.ˈo.zʊ
ma·fren·se,adjetivo,ma.fɾˈẽj.si
ma·fren·se,"nome masculino","ma.fɾˈẽj.si ou ma.fɾˈẽj.si"
ma·fur·rei·ra,"nome feminino",ma.fu.xˈej.ɾə
ma·ga,"nome feminino",mˈa.gə
ma·ga·í·ça,"nome masculino",ma.ga.ˈi.sə
ma·ga·la,"nome masculino",ma.gˈa.lə
ma·ga·na,adjetivo,ma.gˈə.nə
ma·ga·na,"nome feminino",ma.gˈə.nə
ma·ga·não,adjetivo,ma.ga.nˈə̃w
ma·ga·não,"nome masculino",ma.ga.nˈə̃w
ma·ga·no,adjetivo,ma.gˈə.nʊ
ma·ga·re·fe,"nome masculino",ma.ga.ɾˈɛ.fi
ma·ga·zi·ne,"nome masculino",ma.ga.zˈi.ni
ma·gen·ta,adjetivo,ma.ʒˈẽj.tə
