te·re·so,"nome masculino",te.ɾˈe.zʊ
ter·gi·ver·sa·ção,"nome feminino",teɾ.ʒi.veɾ.sa.sˈə̃w
ter·gi·ver·sar,verbo,teɾ.ʒi.veɾ.sˈa
ter·ma,"nome feminino",tˈeɾ.mə
ter·mal,adjetivo,teɾ.mˈaw
ter·ma·lis·mo,"nome masculino",teɾ.ma.lˈiz.mʊ
ter·mas,"nome feminino",tˈeɾ.məs
ter·mi·a,"nome feminino",teɾ.mˈi.jə
ter·mi·ca·men·te,advérbio,tɛɾ.mi.ka.mˈẽj.tʃi
tér·mi·co,adjetivo,tˈɛɾ.mi.kʊ
ter·mi·na·ção,"nome feminino",teɾ.mi.na.sˈə̃w
ter·mi·na·dor,"nome masculino",teɾ.mi.na.dˈoɾ
ter·mi·na·dor,adjetivo,teɾ.mi.na.dˈoɾ
ter·mi·nal,"nome masculino",teɾ.mi.nˈaw
ter·mi·nal,adjetivo,teɾ.mi.nˈaw
ter·mi·nan·te,adjetivo,teɾ.mi.nˈə̃.tʃi
ter·mi·nan·te·men·te,advérbio,teɾ.mi.nə̃.te.mˈẽj.tʃi
ter·mi·nar,verbo,teɾ.mi.nˈa
tér·mi·no,"nome masculino",tˈɛɾ.mi.nʊ
ter·mi·no·lo·gi·a,"nome feminino",teɾ.mi.no.lo.ʒˈi.jə
ter·mi·no·ló·gi·co,adjetivo,teɾ.mi.no.lˈɔ.ʒi.kʊ
tér·mi·ta,"nome feminino",tˈɛɾ.mi.tə
tér·mi·te,"nome feminino",tˈɛɾ.mi.tʃi
ter·mi·tei·ra,"nome feminino",teɾ.mi.tˈej.ɾə
ter·mo,"nome masculino",tˈeɾ.mʊ
ter·mo·a·cu·mu·la·dor,"nome masculino",teɾ.mo.a.ku.mu.la.dˈoɾ
ter·mo·di·nâ·mi·ca,"nome feminino",teɾ.mo.dʒi.nˈə.mi.kə
ter·mo·di·nâ·mi·co,adjetivo,teɾ.mo.dʒi.nˈə.mi.kʊ
ter·mo·e·léc·tri·co,adjetivo,teɾ.mo.e.lˈɛk.tɾi.kʊ
ter·mó·fi·lo,adjetivo,teɾ.mˈɔ.fi.lʊ
ter·mó·li·se,"nome feminino",teɾ.mˈɔ.li.zi
ter·mó·me·tro,"nome masculino",teɾ.mˈɔ.me.tɾʊ
ter·mo·nu·cle·ar,adjetivo,teɾ.mo.nu.kli.ˈaɾ
ter·mo·plás·ti·co,"nome masculino",teɾ.mo.plˈas.tʃi.kʊ
ter·mos·fe·ra,"nome feminino",teɾ.mos.fˈɛ.ɾə
ter·mos·ta·to,"nome masculino",teɾ.mos.tˈa.tʊ
ter·mós·ta·to,"nome masculino",teɾ.mˈɔs.ta.tʊ
ter·na·men·te,advérbio,tɛr.na.mˈẽj.tʃi
"ter·ná·ri· o",adjetivo,ter.nˈa.ɾjʊ
ter·no,adjetivo,tˈɛr.nʊ
ter·no,"nome masculino",tˈɛr.nʊ
ter·nu·ra,"nome feminino",ter.nˈu.ɾə
ter·nu·ren·to,adjetivo,ter.nu.ɾˈẽj.tʊ
te·ró·po·de,"nome masculino",te.ɾˈɔ.po.dʒi
ter·ra,"nome feminino",tˈɛ.xə
"ter·ra a ter·ra",adjetivo,tˌɛ.xə.ə.tˈɛ.xə
ter·ra-no·va,"nome masculino",tˌɛ.xə.nˈɔ.va
ter·ra·ço,"nome masculino",te.xˈa.sʊ
ter·ra·co·ta,"nome feminino",te.xa.kˈɔ.tə
ter·ra·do,"nome masculino",te.xˈa.dʊ
ter·ra·mo·to,"nome masculino",te.xa.mˈɔ.tʊ
ter·rão,"nome masculino",te.xˈə̃w
ter·ra·pla·na·gem,"nome feminino",te.xa.pla.nˈa.ʒeɲ
ter·ra·ple·na·do,adjetivo,tɛ.xa.ple.nˈa.dʊ
ter·ra·ple·na·gem,"nome feminino",te.xa.ple.nˈa.ʒeɲ
ter·ra·ple·nar,verbo,te.xa.ple.nˈa
ter·ra·ple·no,"nome masculino",tɛ.xa.plˈe.nʊ
"ter·rá·que· o",adjetivo,te.xˈa.kjʊ
"ter·rá·ri· o","nome masculino",te.xˈa.ɾjʊ
ter·re·al,adjetivo,te.xi.ˈaw
ter·rei·ro,adjetivo,te.xˈej.ɾʊ
ter·rei·ro,"nome masculino",te.xˈej.ɾʊ
ter·re·mo·to,"nome masculino",te.xe.mˈɔ.tʊ
ter·re·nho,adjetivo,te.xˈe.ɲʊ
ter·re·nho,"nome masculino",te.xˈe.ɲʊ
ter·re·no,"nome masculino",te.xˈɛ.nʊ
ter·re·no,adjetivo,te.xˈɛ.nʊ
"tér·re· o","nome masculino",tˈɛ.xjʊ
"tér·re· o",adjetivo,tˈɛ.xjʊ
ter·res·tre,adjetivo,te.xˈɛs.tɾi
ter·res·tre·men·te,advérbio,te.xɛs.tɾe.mˈẽj.tʃi
"ter· rier","nome masculino",
ter·ri·fi·ca·men·te,advérbio,te.xi.fi.ka.mˈẽj.tʃi
ter·ri·fi·can·te,adjetivo,te.xi.fi.kˈə̃.tʃi
ter·rí·fi·co,adjetivo,te.xˈi.fi.kʊ
ter·ri·na,"nome feminino",te.xˈi.nə
ter·ri·o·la,"nome masculino",te.xi.ˈɔ.lə
ter·ri·to·ri·al,adjetivo,te.xi.to.ɾjˈaw
ter·ri·to·ri·a·li·da·de,"nome feminino",te.xi.to.ɾja.li.dˈa.dʒi
ter·ri·to·ri·al·men·te,advérbio,te.xi.to.ɾjaw.mˈẽj.tʃi
"ter·ri·tó·ri· o","nome masculino",te.xi.tˈɔ.ɾjʊ
ter·rí·vel,adjetivo,te.xˈi.vew
ter·ri·vel·men·te,advérbio,te.xi.vɛw.mˈẽj.tʃi
ter·ror,"nome masculino",te.xˈoɾ
ter·ro·rar,verbo,te.xo.ɾˈa
ter·ro·rí·fi·co,adjetivo,te.xo.ɾˈi.fi.kʊ
ter·ro·ris·mo,"nome masculino",te.xo.ɾˈiz.mʊ
ter·ro·ris·ta,"nome feminino",te.xo.ɾˈis.tə
ter·ro·ris·ta,"nome masculino",te.xo.ɾˈis.tə
ter·ro·ris·ta,adjetivo,te.xo.ɾˈis.tə
ter·ro·so,adjetivo,te.xˈo.zʊ
ter·ru·nho,"nome masculino",te.xˈu.ɲʊ
ter·so,adjetivo,tˈeɾ.sʊ
"ter·tú·li· a","nome feminino",teɾ.tˈu.ljə
te·sa,"nome feminino",tˈe.zə
te·sa·men·te,advérbio,te.za.mˈẽj.tʃi
te·são,"nome masculino",te.zˈə̃w
te·sar,verbo,te.zˈa
te·sau·ro,"nome masculino",te.zˈaw.ɾʊ
te·se,"nome feminino",tˈɛ.zi
tes·la,"nome masculino",tˈɛz.lə
te·so,adjetivo,tˈe.zʊ
te·so,"nome masculino",tˈe.zʊ
te·soi·rar,verbo,te.zoj.ɾˈa
te·soi·ro,"nome masculino",te.zˈoj.ɾʊ
te·sou·ra,"nome feminino",te.zˈo.ɾə
te·sou·ra·da,"nome feminino",te.zo.ɾˈa.də
te·sou·rar,verbo,te.zo.ɾˈa
te·sou·ra·ri·a,"nome feminino",te.zo.ɾa.ɾˈi.jə
te·sou·rei·ro,"nome masculino",te.zo.ɾˈej.ɾʊ
te·sou·ro,"nome masculino",te.zˈo.ɾʊ
"tes·sá·li· a","nome feminino",te.sˈa.ljə
"tes·sá·li· o",adjetivo,te.sˈa.ljʊ
tes·se·la,"nome feminino",te.sˈɛ.lə
tes·si·tu·ra,"nome feminino",te.si.tˈu.ɾə
tes·ta,"nome feminino",tˈɛs.tə
"tes·ta de fer·ro","nome masculino",tˌɛs.tə.dʒi.fˈɛ.xʊ
"tes·ta de pon·te","nome feminino",tˌɛs.tə.dʒi.pˈõ.tʃi
tes·ta·da,"nome feminino",tes.tˈa.də
tes·ta·dor,"nome masculino",tes.ta.dˈoɾ
tes·ta·dor,"nome masculino",tes.ta.dˈoɾ
"tes·ta·men·tá·ri· o","nome masculino",tes.ta.mẽ.tˈa.ɾjʊ
"tes·ta·men·tá·ri· o",adjetivo,tes.ta.mẽ.tˈa.ɾjʊ
tes·ta·men·tei·ro,adjetivo,tes.ta.mẽ.tˈej.ɾʊ
tes·ta·men·tei·ro,"nome masculino",tes.ta.mẽ.tˈej.ɾʊ
tes·ta·men·to,"nome masculino",tes.ta.mˈẽj.tʊ
tes·tar,verbo,tes.tˈa
tes·tá·vel,adjetivo,tes.tˈa.vew
tes·te,"nome masculino",tˈɛs.tʃi
tes·te,"nome feminino",tˈɛs.tʃi
tes·te·mu·nha,"nome feminino",tes.te.mˈu.ɲə
tes·te·mu·nhal,"nome masculino",tes.te.mu.ɲˈaw
tes·te·mu·nhal,adjetivo,tes.te.mu.ɲˈaw
tes·te·mu·nhal·men·te,advérbio,tes.te.mu.ɲaw.mˈẽj.tʃi
tes·te·mu·nhar,verbo,tes.te.mu.ɲˈa
tes·te·mu·nho,"nome masculino",tes.te.mˈu.ɲʊ
tes·ti·cu·lar,adjetivo,tes.tʃi.ku.lˈaɾ
tes·tí·cu·lo,"nome masculino",tes.tʃˈi.ku.lʊ
tes·tí·cu·lo-de-cão,"nome masculino",tes.tʃˌi.ku.lʊ.dʒi.kˈə̃w
tes·to,adjetivo,tˈɛs.tʊ
tes·to,"nome masculino",tˈes.tʊ
tes·tos·te·ro·na,"nome feminino",tes.tos.te.ɾˈo.nə
te·ta,"nome feminino",tˈɛ.tə
te·ta,"nome masculino",tˈe.tə
té·ta·no,"nome masculino",tˈɛ.ta.nʊ
te·tas,"nome masculino",tˈe.təs
te·té,"nome masculino",tɛ.tˈɛ
te·te,"nome masculino",tˈɛ.tʃi
"tê· te-à-tê· te","nome masculino",
te·ti·na,"nome feminino",te.tʃˈi.nə
te·to,"nome masculino",tˈɛ.tʊ
te·tra·ci·cli·na,"nome feminino",tɛ.tɾa.si.klˈi.nə
te·tra·é·dri·co,adjetivo,tɛ.tɾa.ˈɛ.dɾi.kʊ
te·tra·e·dro,"nome masculino",te.tɾa.ˈɛ.dɾʊ
te·tra·gra·ma,"nome masculino",te.tɾa.gɾˈə.mə
te·tra·gra·ma,adjetivo,te.tɾa.gɾˈə.mə
te·tra·lo·gi·a,"nome feminino",te.tɾa.lo.ʒˈi.jə
te·tra·ne·to,"nome masculino",tɛ.tɾa.nˈɛ.tʊ
te·tra·plé·gi·ca,"nome feminino",tɛ.tɾa.plˈɛ.ʒi.kə
te·tra·plé·gi·co,adjetivo,tɛ.tɾa.plˈɛ.ʒi.kʊ
te·tra·plé·gi·co,"nome masculino",tɛ.tɾa.plˈɛ.ʒi.kʊ
te·trar·ca,"nome masculino",te.tɾˈaɾ.kə
te·trar·qui·a,"nome feminino",te.tɾaɾ.kˈi.jə
te·tra·vô,"nome masculino",tɛ.tɾa.vˈo
te·tra·vó,"nome feminino",tɛ.tɾa.vˈɔ
te·tri·ca·men·te,advérbio,tɛ.tɾi.ka.mˈẽj.tʃi
té·tri·co,adjetivo,tˈɛ.tɾi.kʊ
te·tro,adjetivo,tˈɛ.tɾʊ
té·tum,"nome masculino",tˈɛ.tũ
teu,pronome,tˈew
teu,artigo,tˈew
teu,"nome masculino",tˈew
teu·cro,"nome masculino",tˈew.kɾʊ
teu·cro,adjetivo,tˈew.kɾʊ
te·ú·do,adjetivo,te.ˈu.dʊ
teu·tão,adjetivo,tew.tˈə̃w
teu·tão,"nome masculino",tew.tˈə̃w
teu·to·ni·ca·men·te,advérbio,tew.tɔ.ni.ka.mˈẽj.tʃi
teu·tó·ni·co,adjetivo,tew.tˈɔ.ni.kʊ
te·xa·na,"nome feminino",te.kə.sˈə.nə
te·xa·no,adjetivo,te.kə.sˈə.nʊ
te·xa·no,"nome masculino",te.kə.sˈə.nʊ
têx·til,"nome masculino",tˈes.tʃiw
têx·til,adjetivo,tˈes.tʃiw
tex·to,"nome masculino",tˈes.tʊ
tex·tu·al,adjetivo,tes.twˈaw
tex·tu·al·men·te,advérbio,tes.twaw.mˈẽj.tʃi
tex·tu·ra,"nome feminino",tes.tˈu.ɾə
tex·tu·ra·ção,"nome feminino",tes.tu.ɾa.sˈə̃w
tex·tu·rar,verbo,tes.tu.ɾˈa
tex·tu·ri·za·ção,"nome feminino",tes.tu.ɾi.za.sˈə̃w
tex·tu·ri·zar,verbo,tes.tu.ɾi.zˈa
te·xu·go,"nome masculino",te.ʃˈu.gʊ
tez,"nome feminino",tˈes
"the· sau· rus","nome masculino",
"thril· ler","nome masculino",
ti,"nome masculino",tʃˈi
ti,pronome,tʃˈi
ti·á,"nome masculino",tʃi.ˈa
ti·a,"nome feminino",tʃˈi.ə
ti·a-a·vó,"nome feminino",tʃˌi.ə.a.vˈɔ
ti·a·ra,"nome feminino",tʃjˈa.ɾə
ti·be·ta·na,"nome feminino",tʃi.be.tˈə.nə
ti·be·ta·no,adjetivo,tʃi.be.tˈə.nʊ
ti·be·ta·no,"nome masculino",tʃi.be.tˈə.nʊ
"tí·bi· a","nome feminino",tʃˈi.bjə
ti·bi·a·men·te,advérbio,tʃi.bja.mˈẽj.tʃi
ti·bi·e·za,"nome feminino",tʃi.bi.ˈe.zə
"tí·bi· o",adjetivo,tʃˈi.bjʊ
ti·bi·o·tár·si·co,adjetivo,tʃi.bi.o.tˈaɾ.si.kʊ
ti·ca,"nome feminino",tʃˈi.kə
ti·ção,"nome masculino",tʃi.sˈə̃w
"tic· ket","nome feminino",
ti·co,"nome masculino",tʃˈi.kʊ
ti·co-ti·co,"nome masculino",tʃˌi.kʊ.tʃˈi.kʊ
ti·cu·na,"nome feminino",tʃi.kˈu.nə
ti·do,adjetivo,tʃˈi.dʊ
tie-break,"nome masculino",
ti·e·te,"nome masculino",tʃi.ˈɛ.tʃi
ti·e·te,"nome feminino",tʃi.ˈɛ.tʃi
ti·fo,"nome masculino",tʃˈi.fʊ
ti·foi·de,adjetivo,tʃi.fˈɔj.dʒi
ti·fo·so,"nome masculino",tʃi.fˈo.zʊ
ti·fo·so,adjetivo,tʃi.fˈo.zʊ
ti·ge·la,"nome feminino",tʃi.ʒˈɛ.lə
ti·ge·la·da,"nome feminino",tʃi.ʒe.lˈa.də
ti·ge·li·nha,"nome feminino",tʃi.ʒe.lˈi.ɲə
ti·gra·do,adjetivo,tʃi.gɾˈa.dʊ
ti·gré,"nome masculino",tʃi.gɾˈɛ
ti·gre,"nome feminino",tʃˈi.gɾi
ti·gre,"nome masculino",tʃˈi.gɾi
ti·gre·sa,"nome feminino",tʃi.gɾˈe.zə
ti·jo·lei·ra,"nome feminino",tʃi.ʒo.lˈej.ɾə
ti·jo·lei·ro,"nome masculino",tʃi.ʒo.lˈej.ɾʊ
ti·jo·lo,"nome masculino",tʃi.ʒˈo.lʊ
ti·ju·ca,"nome masculino",tʃi.ʒˈu.kə
ti·ju·co,"nome masculino",tʃi.ʒˈu.kʊ
til,"nome masculino",tʃˈiw
ti·lar,verbo,tʃi.lˈa
til·dar,verbo,tʃiw.dˈa
"tí·li· a","nome feminino",tʃˈi.ljə
ti·lin·tar,verbo,tʃi.lĩ.tˈa
ti·lo,"nome masculino",tʃˈi.lʊ
ti·mão,"nome masculino",tʃi.mˈə̃w
tim·ba·le,"nome masculino",tʃĩ.bˈa.li
tim·ba·lei·ro,"nome masculino",tʃĩ.ba.lˈej.ɾʊ
tim·bi·la,"nome feminino",tʃĩ.bˈi.lə
tim·bra·do,adjetivo,tʃĩ.bɾˈa.dʊ
tim·brar,verbo,tʃĩ.bɾˈa
tim·bre,"nome masculino",tʃˈĩ.bɾi
ti·me,"nome masculino",tʃˈi.mi
"ti· me-sha· ring","nome masculino",
tí·mi·da,"nome feminino",tʃˈi.mi.də
ti·mi·da·men·te,advérbio,tʃi.mi.da.mˈẽj.tʃi
ti·mi·dez,"nome feminino",tʃi.mi.dˈes
tí·mi·do,adjetivo,tʃˈi.mi.dʊ
tí·mi·do,"nome masculino",tʃˈi.mi.dʊ
ti·mi·na,"nome feminino",tʃi.mˈi.nə
"ti· ming","nome masculino",
ti·mo,"nome masculino",tʃˈi.mʊ
ti·mo·nar,verbo,tʃi.mo.nˈa
ti·mo·nei·ra,"nome feminino",tʃi.mo.nˈej.ɾə
ti·mo·nei·ro,"nome masculino",tʃi.mo.nˈej.ɾʊ
ti·mor,"nome masculino",tʃi.mˈoɾ
ti·mor,adjetivo,tʃi.mˈoɾ
ti·mor,"nome feminino",tʃi.mˈoɾ
ti·mo·ra·ta·men·te,advérbio,tʃi.mo.ɾa.ta.mˈẽj.tʃi
ti·mo·ra·to,adjetivo,tʃi.mo.ɾˈa.tʊ
ti·mo·ren·se,"nome masculino",tʃi.mo.ɾˈẽj.si
ti·mo·ren·se,adjetivo,tʃi.mo.ɾˈẽj.si
ti·mo·ren·se,"nome feminino",tʃi.mo.ɾˈẽj.si
tím·pa·no,"nome masculino",tʃˈĩ.pa.nʊ
ti·na,"nome feminino",tʃˈi.nə
ti·ne·ta,"nome feminino",tʃi.nˈe.tə
tin·gi·do,adjetivo,tʃĩ.ʒˈi.dʊ
tin·gi·men·to,"nome masculino",tʃĩ.ʒi.mˈẽj.tʊ
tin·gir,verbo,tʃĩ.ʒˈi
ti·nha,"nome feminino",tʃˈi.ɲə
ti·nho·rão,"nome masculino",tʃi.ɲo.ɾˈə̃w
ti·nho·sa·men·te,advérbio,tʃi.ɲɔ.za.mˈẽj.tʃi
ti·nho·so,adjetivo,tʃi.ɲˈo.zʊ
ti·nho·so,"nome masculino",tʃi.ɲˈo.zʊ
ti·nir,verbo,tʃi.nˈi
ti·nir,"nome masculino",tʃi.nˈiɾ
ti·no,"nome masculino",tʃˈi.nʊ
ti·no·ca,"nome feminino",tʃi.nˈɔ.kə
tin·ta,"nome feminino",tʃˈĩ.tə
"tin·ta da Chi·na","nome feminino",tʃˌĩ.tə.də.ʃˈi.nə
tin·tei·ro,"nome masculino",tʃĩ.tˈej.ɾʊ
tin·tim,"nome masculino",tʃĩ.tʃˈiɲ
tin·to,adjetivo,tʃˈĩ.tʊ
tin·to,"nome masculino",tʃˈĩ.tʊ
tin·tu·ra,"nome feminino",tʃĩ.tˈu.ɾə
tin·tu·ra·ri·a,"nome feminino",tʃĩ.tu.ɾa.ɾˈi.jə
tin·tu·rei·ra,"nome feminino",tʃĩ.tu.ɾˈej.ɾə
tin·tu·rei·ro,adjetivo,tʃĩ.tu.ɾˈej.ɾʊ
tin·tu·rei·ro,"nome masculino",tʃĩ.tu.ɾˈej.ɾʊ
ti·o,"nome masculino",tʃˈi.ʊ
ti·o-a·vô,"nome masculino",tʃˌi.ʊ.a.vˈo
ti·or·ba,"nome feminino",tʃi.ˈɔɾ.bə
ti·pa,"nome feminino",tʃˈi.pə
ti·pi·ca·men·te,advérbio,tʃi.pi.ka.mˈẽj.tʃi
ti·pi·ci·da·de,"nome feminino",tʃi.pi.si.dˈa.dʒi
tí·pi·co,adjetivo,tʃˈi.pi.kʊ
ti·pi·fi·ca·ção,"nome feminino",tʃi.pi.fi.ka.sˈə̃w
ti·pi·fi·car,verbo,tʃi.pi.fi.kˈa
ti·po,"nome masculino",tʃˈi.pʊ
ti·po·gra·fi·a,"nome feminino",tʃi.po.gɾa.fˈi.jə
ti·po·gra·fi·ca·men·te,advérbio,tʃi.po.gɾa.fi.ka.mˈẽj.tʃi
ti·po·grá·fi·co,adjetivo,tʃi.po.gɾˈa.fi.kʊ
ti·pó·gra·fo,"nome masculino",tʃi.pˈɔ.gɾa.fʊ
ti·poi·a,"nome feminino",tʃi.pˈɔj.jə
ti·po·lo·gi·a,"nome feminino",tʃi.po.lo.ʒˈi.jə
ti·po·ló·gi·co,adjetivo,tʃi.po.lˈɔ.ʒi.kʊ
ti·pu,"nome masculino",tʃi.pˈu
ti·pu·a·na,"nome feminino",tʃi.pwˈə.nə
ti·que,"nome masculino",tʃˈi.ki
ti·que·ta·que,"nome masculino",tʃi.ke.tˈa.ki
ti·qui·nho,"nome masculino",tʃi.kˈi.ɲʊ
ti·ra,"nome masculino",tʃˈi.ɾə
ti·ra,"nome feminino",tʃˈi.ɾə
ti·ra-den·tes,"nome masculino",tʃˌi.ɾə.dˈẽj.tʃis
ti·ra-li·nhas,"nome masculino",tʃˌi.ɾə.lˈi.ɲəs
"ti·ra-nó·do· as","nome masculino",tʃˌi.ɾə.nˈɔ.do.əs
ti·ra-tei·mas,"nome masculino","tʃˌi.ɾə.tˈej.məs ou tʃˌi.ɾə.tˈej.məs"
ti·ra·co·lo,"nome masculino",tʃi.ɾa.kˈɔ.lʊ
ti·ra·da,"nome feminino",tʃi.ɾˈa.də
ti·ra·dor,adjetivo,tʃi.ɾa.dˈoɾ
ti·ra·dor,"nome masculino",tʃi.ɾa.dˈoɾ
ti·ra·gem,"nome feminino",tʃi.ɾˈa.ʒeɲ
ti·ra·mi·su,"nome masculino",tʃi.ɾa.mi.sˈu
ti·ra·na,"nome feminino",tʃi.ɾˈə.nə
ti·ra·na·men·te,advérbio,tʃi.ɾa.na.mˈẽj.tʃi
ti·ra·ne·te,"nome masculino",tʃi.ɾa.nˈe.tʃi
ti·ra·ni·a,"nome feminino",tʃi.ɾa.nˈi.jə
ti·ra·ni·ca·men·te,advérbio,tʃi.ɾa.ni.ka.mˈẽj.tʃi
"ti·ra·ni·cí·di· o","nome masculino",tʃi.ɾa.ni.sˈi.dʒjʊ
ti·râ·ni·co,adjetivo,tʃi.ɾˈə.ni.kʊ
ti·ra·ni·zar,verbo,tʃi.ɾa.ni.zˈa
ti·ra·no,adjetivo,tʃi.ɾˈə.nʊ
ti·ra·no,"nome masculino",tʃi.ɾˈə.nʊ
ti·ra·nos·sau·ro,"nome masculino",tʃi.ɾa.no.sˈaw.ɾʊ
ti·ran·te,preposição,tʃi.ɾˈə̃.tʃi
ti·ran·te,"nome masculino",tʃi.ɾˈə̃.tʃi
ti·ran·te,adjetivo,tʃi.ɾˈə̃.tʃi
ti·rar,verbo,tʃi.ɾˈa
ti·ri·ri·ca,adjetivo,tʃi.ɾi.ɾˈi.kə
ti·ri·ri·ca,"nome feminino",tʃi.ɾi.ɾˈi.kə
ti·ri·tar,verbo,tʃi.ɾi.tˈa
ti·ro,"nome masculino",tʃˈi.ɾʊ
ti·ro·ci·nan·te,"nome masculino","tʃi.ɾo.si.nˈə̃.tʃi ou tʃi.ɾo.si.nˈə̃.tʃi"
ti·ro·ci·nan·te,adjetivo,tʃi.ɾo.si.nˈə̃.tʃi
"ti·ro·cí·ni· o","nome masculino",tʃi.ɾo.sˈi.njʊ
ti·roi·de,"nome feminino",tʃi.ɾˈɔj.dʒi
ti·roi·de,adjetivo,tʃi.ɾˈɔj.dʒi
ti·ro·lês,"nome masculino",tʃi.ɾo.lˈes
ti·ro·lês,adjetivo,tʃi.ɾo.lˈes
ti·ro·le·sa,"nome feminino",tʃi.ɾo.lˈe.zə
ti·ro·si·na·se,"nome feminino",tʃi.ɾo.zi.nˈa.zi
ti·ro·te·ar,verbo,tʃi.ɾo.tʃi.ˈa
ti·ro·tei·o,"nome masculino",tʃi.ɾo.tˈej.jʊ
tir·re·no,"nome masculino",tʃi.xˈe.nʊ
tir·re·no,adjetivo,tʃi.xˈe.nʊ
tir·sen·se,"nome feminino",tʃiɾ.sˈẽj.si
tir·sen·se,adjetivo,tʃiɾ.sˈẽj.si
tir·sen·se,"nome masculino",tʃiɾ.sˈẽj.si
tir·so,"nome masculino",tʃˈiɾ.sʊ
ti·sa·na,"nome feminino",tʃi.zˈə.nə
tí·si·ca,"nome feminino",tʃˈi.zi.kə
tí·si·co,"nome masculino",tʃˈi.zi.kʊ
tí·si·co,adjetivo,tʃˈi.zi.kʊ
tis·na·do,"nome masculino",tʃiz.nˈa.dʊ
tis·na·do,adjetivo,tʃiz.nˈa.dʊ
tis·nar,verbo,tʃiz.nˈa
ti·tã,"nome masculino",tʃi.tˈə̃
ti·ta·ni·ca·men·te,advérbio,tʃi.ta.ni.ka.mˈẽj.tʃi
ti·tâ·ni·co,adjetivo,tʃi.tˈə.ni.kʊ
"ti·tâ·ni· o","nome masculino",tʃi.tˈə.njʊ
tí·te·re,"nome masculino",tʃˈi.te.ɾi
ti·ti,"nome feminino",tʃi.tʃˈi
ti·ti,"nome masculino",tʃi.tʃˈi
ti·ti·la·ção,"nome feminino",tʃi.tʃi.la.sˈə̃w
ti·ti·lan·te,adjetivo,tʃi.tʃi.lˈə̃.tʃi
ti·ti·na,"nome feminino",tʃi.tʃˈi.nə
ti·tis·mo,"nome masculino",tʃi.tʃˈiz.mʊ
ti·tis·ta,adjetivo,tʃi.tʃˈis.tə
ti·tis·ta,"nome masculino","tʃi.tʃˈis.tə ou tʃi.tʃˈis.tə"
ti·tu·be·an·te,adjetivo,tʃi.tu.bi.ˈə̃.tʃi
ti·tu·be·an·te·men·te,advérbio,tʃi.tu.bi.ə̃.te.mˈẽj.tʃi
ti·tu·be·ar,verbo,tʃi.tu.bi.ˈa
ti·tu·la·ção,"nome feminino",tʃi.tu.la.sˈə̃w
ti·tu·la·do,"nome masculino",tʃi.tu.lˈa.dʊ
ti·tu·la·do,adjetivo,tʃi.tu.lˈa.dʊ
ti·tu·lar,"nome masculino",tʃi.tu.lˈaɾ
ti·tu·lar,"nome feminino",tʃi.tu.lˈaɾ
ti·tu·lar,adjetivo,tʃi.tu.lˈaɾ
ti·tu·lar,verbo,tʃi.tu.lˈa
ti·tu·la·ri·da·de,"nome feminino",tʃi.tu.la.ɾi.dˈa.dʒi
tí·tu·lo,"nome masculino",tʃˈi.tu.lʊ
ti·xo·tró·pi·co,adjetivo,tʃi.kə.sɔ.tɾˈɔ.pi.kʊ
tlim,"nome masculino",tlˈiɲ
tô,"nome masculino",tˈo
tó,interjeição,tˈɔ
to·a,"nome feminino",tˈo.ə
to·a·da,"nome feminino",to.ˈa.də
to·a·lha,"nome feminino",to.ˈa.ʎə
to·a·lhão,"nome masculino",to.a.ʎˈə̃w
to·a·lhei·ro,"nome masculino",to.a.ʎˈej.ɾʊ
to·a·lhe·te,"nome masculino",to.a.ʎˈe.tʃi
to·ar,verbo,to.ˈa
to·bo·gã,"nome masculino",to.bo.gˈə̃
to·ca,"nome feminino",tˈɔ.kə
to·ca·do,adjetivo,to.kˈa.dʊ
to·ca·dor,adjetivo,to.ka.dˈoɾ
to·ca·dor,"nome masculino",to.ka.dˈoɾ
to·ca·do·ra,"nome feminino",to.ka.dˈo.ɾə
to·cai·a,"nome feminino",to.kˈaj.jə
to·cai·ar,verbo,to.kaj.ˈa
to·cai·o,adjetivo,to.kˈaj.jʊ
to·cai·o,"nome masculino",to.kˈaj.jʊ
to·can·te,adjetivo,to.kˈə̃.tʃi
to·can·te·men·te,advérbio,to.kə̃.te.mˈẽj.tʃi
to·can·tim,"nome masculino",to.kə̃.tʃˈiɲ
to·can·tim,adjetivo,to.kə̃.tʃˈiɲ
to·car,verbo,to.kˈa
to·ca·ta,"nome feminino",to.kˈa.tə
to·ca·ti·na,"nome feminino",to.ka.tʃˈi.nə
to·cá·vel,adjetivo,to.kˈa.vew
toc·ca·ta,"nome feminino",
to·cha,"nome feminino",tˈɔ.ʃə
to·chei·ro,"nome masculino",to.ʃˈej.ɾʊ
to·co,adjetivo,tˈo.kʊ
to·co,"nome masculino",tˈo.kʊ
to·da,"nome masculino",tˈo.də
to·da,"nome feminino","tˈo.də ou tˈɔ.də"
to·da·vi·a,conjunção,to.da.vˈi.jə
to·di·nho,adjetivo,to.dʒˈi.ɲʊ
to·do,adjetivo,"tˈo.dʊ ou tˈo.də"
to·do,artigo,"tˈo.dʊ ou tˈo.də"
to·do,advérbio,tˈo.dʊ
to·do,pronome,tˈo.dʊ
to·do,"nome masculino","tˈɔ.dʊ ou tˈo.dʊ"
to·do-po·de·ro·sa,"nome feminino",tˌo.dʊ.po.de.ɾˈɔ.zə
to·do-po·de·ro·so,adjetivo,tˌo.dʊ.po.de.ɾˈo.zʊ
