ra·po·si·nho,"nome masculino",xa.po.zˈi.ɲʊ
ra·po·so,"nome masculino",xa.pˈo.zʊ
ra·po·so,adjetivo,xa.pˈo.zʊ
"rap· pel","nome masculino",
"rap·só·di· a","nome feminino",xa.pə.sˈɔ.dʒjə
rap·so·di·ca·men·te,advérbio,xa.pə.sɔ.dʒi.ka.mˈẽj.tʃi
rap·só·di·co,adjetivo,xa.pə.sˈɔ.dʒi.kʊ
rap·ta·do,adjetivo,xa.pə.tˈa.dʊ
rap·ta·do,"nome masculino",xa.pə.tˈa.dʊ
rap·tar,verbo,xa.pə.tˈa
rap·to,"nome masculino",xˈa.pə.tʊ
rap·tor,adjetivo,xa.pə.tˈoɾ
rap·tor,"nome masculino",xa.pə.tˈoɾ
rap·to·ra,"nome feminino",xa.pə.tˈo.ɾə
ra·que·ta,"nome feminino",xa.kˈe.tə
ra·que·te,"nome feminino",xa.kˈe.tʃi
ra·qui·di·a·no,adjetivo,xa.ki.dʒjˈə.nʊ
ra·quí·ti·ca,"nome feminino",xa.kˈi.tʃi.kə
ra·qui·ti·ca·men·te,advérbio,xa.ki.tʃi.ka.mˈẽj.tʃi
ra·quí·ti·co,"nome masculino",xa.kˈi.tʃi.kʊ
ra·quí·ti·co,adjetivo,xa.kˈi.tʃi.kʊ
ra·qui·tis·mo,"nome masculino",xa.ki.tʃˈiz.mʊ
ra·ra·men·te,advérbio,xa.ɾa.mˈẽj.tʃi
ra·re·ar,verbo,xa.ɾi.ˈa
ra·re·fa·ção,"nome feminino",xa.ɾe.fa.sˈə̃w
ra·re·fac·ção,"nome feminino",xa.ɾe.fa.kə.sˈə̃w
ra·re·fa·zer,verbo,xa.ɾe.fa.zˈe
ra·re·fei·to,adjetivo,xa.ɾe.fˈej.tʊ
ra·ri·da·de,"nome feminino",xa.ɾi.dˈa.dʒi
ra·ro,adjetivo,xˈa.ɾʊ
ra·ro,"nome masculino",xˈa.ɾʊ
rás,"nome masculino",xˈas
ra·sa,"nome feminino",xˈa.zə
ra·sa·men·te,advérbio,xa.za.mˈẽj.tʃi
ra·san·te,adjetivo,xa.zˈə̃.tʃi
ra·san·te,"nome feminino",xa.zˈə̃.tʃi
ra·sar,verbo,xa.zˈa
ras·ca,adjetivo,xˈas.kə
ras·ca,"nome feminino",xˈas.kə
ras·can·te,adjetivo,xas.kˈə̃.tʃi
ras·can·te,"nome masculino",xas.kˈə̃.tʃi
ras·cão,"nome masculino",xas.kˈə̃w
ras·car,verbo,xas.kˈa
ras·cu·nhar,verbo,xas.ku.ɲˈa
ras·cu·nho,"nome masculino",xas.kˈu.ɲʊ
ras·ga·da·men·te,advérbio,xaz.ga.da.mˈẽj.tʃi
ras·ga·do,adjetivo,xaz.gˈa.dʊ
ras·ga·do,"nome masculino",xaz.gˈa.dʊ
ras·ga·men·to,"nome masculino",xaz.ga.mˈẽj.tʊ
ras·gão,"nome masculino",xaz.gˈə̃w
ras·gar,verbo,xaz.gˈa
ras·go,"nome masculino",xˈaz.gʊ
ras·gue,"nome masculino",xˈaz.gi
ras·gue·a·do,"nome masculino",xaz.gi.ˈa.dʊ
ra·so,"nome masculino",xˈa.zʊ
ra·so,adjetivo,xˈa.zʊ
ras·pa,"nome feminino",xˈas.pə
ras·pa·di·nha,"nome feminino",xas.pa.dʒˈi.ɲə
ras·pa·do,adjetivo,xas.pˈa.dʊ
ras·pa·dor,"nome masculino",xas.pa.dˈoɾ
ras·pa·dor,adjetivo,xas.pa.dˈoɾ
ras·pa·du·ra,"nome feminino",xas.pa.dˈu.ɾə
ras·pa·gem,"nome feminino",xas.pˈa.ʒeɲ
ras·pa·ne·te,"nome masculino",xas.pa.nˈe.tʃi
ras·pão,"nome masculino",xas.pˈə̃w
ras·par,verbo,xas.pˈa
ras·te·ar,verbo,xas.tʃi.ˈa
ras·tei·ra,"nome feminino",xas.tˈej.ɾə
ras·tei·ra·men·te,advérbio,xas.tej.ɾa.mˈẽj.tʃi
ras·tei·ri·nha,"nome feminino",xas.tej.ɾˈi.ɲə
ras·tei·ro,adjetivo,xas.tˈej.ɾʊ
ras·tei·ro,"nome masculino",xas.tˈej.ɾʊ
ras·te·jan·te,adjetivo,xas.te.ʒˈə̃.tʃi
ras·te·jar,verbo,xas.te.ʒˈa
ras·ti·lhar,verbo,xas.tʃi.ʎˈa
ras·ti·lho,"nome masculino",xas.tʃˈi.ʎʊ
ras·to,"nome masculino",xˈas.tʊ
ras·tre·a·men·to,"nome masculino",xas.tɾi.a.mˈẽj.tʊ
ras·tre·ar,verbo,xas.tɾi.ˈa
ras·trei·o,"nome masculino",xas.tɾˈej.jʊ
ras·tro,"nome masculino",xˈas.tɾʊ
ra·su·ra,"nome feminino",xa.zˈu.ɾə
ra·su·ra·do,adjetivo,xa.zu.ɾˈa.dʊ
ra·su·rar,verbo,xa.zu.ɾˈa
ra·ta,"nome feminino",xˈa.tə
ra·ta·da,"nome feminino",xa.tˈa.də
ra·ta·do,adjetivo,xa.tˈa.dʊ
ra·tão,adjetivo,xa.tˈə̃w
ra·tão,"nome masculino",xa.tˈə̃w
ra·tar,verbo,xa.tˈa
ra·ta·ri·a,"nome feminino",xa.ta.ɾˈi.jə
ra·ta·za·na,"nome masculino",xa.ta.zˈə.nə
ra·ta·za·na,"nome feminino",xa.ta.zˈə.nə
ra·ta·za·na,adjetivo,xa.ta.zˈə.nə
ra·ta·za·nar,verbo,xa.ta.za.nˈa
